customer_id,recharge_in_first_3_months,recharge_in_recent_month,frequency_trend
CUST17946,3,3,Stable
CUST17947,4,4,Stable
CUST17948,9,13,increasing
CUST17949,8,6,decreasing
CUST17950,3,3,Stable
CUST17951,1,1,Stable
CUST17952,3,2,decreasing
CUST17953,3,5,increasing
CUST17955,6,10,increasing
CUST17958,1,1,Stable
CUST17959,2,1,decreasing
CUST17960,2,2,Stable
CUST17961,2,1,decreasing
CUST17962,4,3,decreasing
CUST17963,3,6,increasing
CUST17964,5,1,decreasing
CUST17965,2,2,Stable
CUST17966,3,1,decreasing
CUST17969,3,4,increasing
CUST17970,2,3,increasing
CUST17972,4,4,Stable
CUST17973,8,5,decreasing
CUST17974,11,11,Stable
CUST17975,1,2,increasing
CUST17976,14,11,decreasing
CUST17977,2,3,increasing
CUST17979,1,1,Stable
CUST17981,1,1,Stable
CUST17982,3,2,decreasing
CUST17983,2,2,Stable
CUST17984,4,1,decreasing
CUST17986,2,3,increasing
CUST17987,2,2,Stable
CUST17990,4,6,increasing
CUST17991,1,2,increasing
CUST17992,2,4,increasing
CUST17993,4,3,decreasing
CUST17994,18,16,decreasing
CUST17995,1,1,Stable
CUST17996,5,3,decreasing
CUST17997,1,2,increasing
CUST17998,1,1,Stable
CUST17999,7,6,decreasing
CUST18000,2,1,decreasing
CUST18001,4,4,Stable
CUST18003,2,1,decreasing
CUST18004,1,1,Stable
CUST18005,1,3,increasing
CUST18006,2,3,increasing
CUST18007,3,1,decreasing
CUST18008,5,5,Stable
CUST18009,2,1,decreasing
CUST18011,2,1,decreasing
CUST18012,4,4,Stable
CUST18013,4,3,decreasing
CUST18014,14,11,decreasing
CUST18015,4,4,Stable
CUST18016,2,2,Stable
CUST18017,6,8,increasing
CUST18019,2,2,Stable
CUST18020,24,19,decreasing
CUST18021,2,1,decreasing
CUST18022,3,4,increasing
CUST18023,1,1,Stable
CUST18025,2,1,decreasing
CUST18026,2,2,Stable
CUST18027,4,2,decreasing
CUST18028,3,2,decreasing
CUST18029,6,7,increasing
CUST18030,2,1,decreasing
CUST18032,1,1,Stable
CUST18034,18,18,Stable
CUST18035,1,1,Stable
CUST18036,8,7,decreasing
CUST18038,3,3,Stable
CUST18039,5,3,decreasing
CUST18041,1,4,increasing
CUST18042,1,1,Stable
CUST18043,2,1,decreasing
CUST18044,2,2,Stable
CUST18045,1,2,increasing
CUST18046,4,5,increasing
CUST18047,2,1,decreasing
CUST18048,3,3,Stable
CUST18049,1,2,increasing
CUST18050,2,2,Stable
CUST18052,2,1,decreasing
CUST18053,1,1,Stable
CUST18054,4,6,increasing
CUST18055,8,9,increasing
CUST18057,1,1,Stable
CUST18058,1,1,Stable
CUST18059,2,3,increasing
CUST18060,2,1,decreasing
CUST18061,2,1,decreasing
CUST18062,2,2,Stable
CUST18063,3,2,decreasing
CUST18066,2,3,increasing
CUST18067,11,11,Stable
CUST18070,2,1,decreasing
CUST18071,1,2,increasing
CUST18072,1,3,increasing
CUST18073,9,10,increasing
CUST18074,3,3,Stable
CUST18075,3,5,increasing
CUST18076,9,12,increasing
CUST18077,3,2,decreasing
CUST18078,1,1,Stable
CUST18079,1,2,increasing
CUST18080,3,2,decreasing
CUST18081,7,9,increasing
CUST18082,11,5,decreasing
CUST18083,1,2,increasing
CUST18085,1,2,increasing
CUST18086,2,1,decreasing
CUST18087,5,3,decreasing
CUST18088,4,2,decreasing
CUST18089,2,1,decreasing
CUST18091,2,1,decreasing
CUST18092,2,3,increasing
CUST18093,2,1,decreasing
CUST18095,7,3,decreasing
CUST18096,4,5,increasing
CUST18097,1,2,increasing
CUST18098,6,5,decreasing
CUST18099,4,2,decreasing
CUST18100,34,37,increasing
CUST18101,3,3,Stable
CUST18102,1,2,increasing
CUST18103,2,3,increasing
CUST18104,1,1,Stable
CUST18105,1,2,increasing
CUST18106,3,3,Stable
CUST18109,1,3,increasing
CUST18110,1,10,increasing
CUST18111,1,1,Stable
CUST18112,4,2,decreasing
CUST18113,1,1,Stable
CUST18114,1,1,Stable
CUST18115,1,1,Stable
CUST18116,2,2,Stable
CUST18117,5,3,decreasing
CUST18118,1,2,increasing
CUST18119,5,4,decreasing
CUST18120,13,13,Stable
CUST18122,1,1,Stable
CUST18123,13,10,decreasing
CUST18126,7,13,increasing
CUST18127,5,4,decreasing
CUST18129,5,6,increasing
CUST18131,1,3,increasing
CUST18132,4,4,Stable
CUST18133,3,4,increasing
CUST18134,1,2,increasing
CUST18135,6,6,Stable
CUST18136,3,3,Stable
CUST18137,3,2,decreasing
CUST18138,1,2,increasing
CUST18139,3,5,increasing
CUST18140,1,3,increasing
CUST18141,3,3,Stable
CUST18142,2,2,Stable
CUST18143,4,1,decreasing
CUST18144,5,5,Stable
CUST18145,5,6,increasing
CUST18146,4,6,increasing
CUST18147,1,1,Stable
CUST18148,2,3,increasing
CUST18149,2,2,Stable
CUST18150,7,4,decreasing
CUST18151,3,3,Stable
CUST18152,1,2,increasing
CUST18153,2,1,decreasing
CUST18154,1,1,Stable
CUST18155,1,1,Stable
CUST18156,2,1,decreasing
CUST18157,3,3,Stable
CUST18158,4,3,decreasing
CUST18159,1,4,increasing
CUST18161,1,3,increasing
CUST18164,35,35,Stable
CUST18165,5,5,Stable
CUST18166,1,2,increasing
CUST18167,5,4,decreasing
CUST18168,1,1,Stable
CUST18169,1,1,Stable
CUST18170,3,2,decreasing
CUST18172,1,2,increasing
CUST18173,2,3,increasing
CUST18175,1,1,Stable
CUST18176,2,2,Stable
CUST18177,3,3,Stable
CUST18178,2,3,increasing
CUST18179,2,2,Stable
CUST18180,1,2,increasing
CUST18182,2,1,decreasing
CUST18183,1,1,Stable
CUST18184,2,3,increasing
CUST18185,1,1,Stable
CUST18186,3,4,increasing
CUST18187,2,2,Stable
CUST18188,7,4,decreasing
CUST18189,13,20,increasing
CUST18190,1,1,Stable
CUST18191,4,4,Stable
CUST18192,3,2,decreasing
CUST18193,1,1,Stable
CUST18194,12,9,decreasing
CUST18197,1,1,Stable
CUST18198,2,1,decreasing
CUST18199,1,3,increasing
CUST18200,2,2,Stable
CUST18201,4,2,decreasing
CUST18202,3,3,Stable
CUST18203,1,1,Stable
CUST18204,4,4,Stable
CUST18205,4,2,decreasing
CUST18206,4,4,Stable
CUST18207,1,2,increasing
CUST18209,1,1,Stable
CUST18211,2,2,Stable
CUST18212,7,8,increasing
CUST18214,2,2,Stable
CUST18217,4,2,decreasing
CUST18218,4,2,decreasing
CUST18219,1,2,increasing
CUST18220,2,5,increasing
CUST18222,3,2,decreasing
CUST18224,2,1,decreasing
CUST18226,37,37,Stable
CUST18227,9,10,increasing
CUST18228,2,2,Stable
CUST18229,1,1,Stable
CUST18230,1,1,Stable
CUST18232,5,6,increasing
CUST18233,2,2,Stable
CUST18234,5,3,decreasing
CUST18235,1,2,increasing
CUST18236,2,2,Stable
CUST18237,2,1,decreasing
CUST18238,1,1,Stable
CUST18239,5,6,increasing
CUST18240,5,5,Stable
CUST18241,4,10,increasing
CUST18242,2,2,Stable
CUST18243,1,1,Stable
CUST18244,1,1,Stable
CUST18245,4,5,increasing
CUST18246,2,3,increasing
CUST18248,1,4,increasing
CUST18249,1,3,increasing
CUST18250,3,4,increasing
CUST18252,1,1,Stable
CUST18253,11,9,decreasing
CUST18254,38,38,Stable
CUST18255,4,5,increasing
CUST18256,9,5,decreasing
CUST18258,1,1,Stable
CUST18259,6,6,Stable
CUST18260,2,2,Stable
CUST18261,5,9,increasing
CUST18262,5,4,decreasing
CUST18263,4,1,decreasing
CUST18264,2,2,Stable
CUST18267,2,2,Stable
CUST18269,3,3,Stable
CUST18270,4,3,decreasing
CUST18272,7,12,increasing
CUST18273,2,2,Stable
CUST18274,3,2,decreasing
CUST18275,2,1,decreasing
CUST18276,1,1,Stable
CUST18277,1,1,Stable
CUST18278,1,1,Stable
CUST18279,1,2,increasing
CUST18280,6,4,decreasing
CUST18281,1,3,increasing
CUST18282,1,4,increasing
CUST18283,1,1,Stable
CUST18284,3,1,decreasing
CUST18285,2,1,decreasing
CUST18286,8,12,increasing
CUST18287,1,1,Stable
CUST18288,4,3,decreasing
CUST18289,5,6,increasing
CUST18290,1,1,Stable
CUST18291,1,4,increasing
CUST18292,9,12,increasing
CUST18293,1,1,Stable
CUST18294,1,1,Stable
CUST18295,3,5,increasing
CUST18296,15,3,decreasing
CUST18297,2,2,Stable
CUST18298,5,5,Stable
CUST18299,2,2,Stable
CUST18300,3,1,decreasing
CUST18301,2,3,increasing
CUST18302,5,5,Stable
CUST18303,1,1,Stable
CUST18304,2,3,increasing
CUST18305,1,1,Stable
CUST18306,2,1,decreasing
CUST18307,4,1,decreasing
CUST18308,13,18,increasing
CUST18309,4,3,decreasing
CUST18310,2,2,Stable
CUST18312,2,2,Stable
CUST18313,5,4,decreasing
CUST18314,9,12,increasing
CUST18316,1,3,increasing
CUST18317,2,1,decreasing
CUST18318,2,1,decreasing
CUST18319,3,1,decreasing
CUST18320,5,9,increasing
CUST18321,2,2,Stable
CUST18322,22,22,Stable
CUST18323,3,3,Stable
CUST18324,2,3,increasing
CUST18325,1,5,increasing
CUST18326,3,3,Stable
CUST18327,4,2,decreasing
CUST18329,1,1,Stable
CUST18330,4,2,decreasing
CUST18331,5,4,decreasing
CUST18332,4,3,decreasing
CUST18333,11,10,decreasing
CUST18334,3,4,increasing
CUST18335,2,2,Stable
CUST18336,1,1,Stable
CUST18337,12,10,decreasing
CUST18338,2,1,decreasing
CUST18339,3,3,Stable
CUST18340,2,2,Stable
CUST18341,1,1,Stable
CUST18342,2,2,Stable
CUST18343,14,4,decreasing
CUST18344,3,2,decreasing
CUST18345,3,2,decreasing
CUST18346,1,2,increasing
CUST18347,3,2,decreasing
CUST18348,2,1,decreasing
CUST18349,2,4,increasing
CUST18350,2,3,increasing
CUST18351,16,13,decreasing
CUST18352,1,1,Stable
CUST18353,2,1,decreasing
CUST18354,1,4,increasing
CUST18355,1,4,increasing
CUST18357,1,1,Stable
CUST18358,5,6,increasing
CUST18361,4,7,increasing
CUST18362,2,5,increasing
CUST18363,4,1,decreasing
CUST18365,3,2,decreasing
CUST18366,2,2,Stable
CUST18367,2,2,Stable
CUST18369,2,1,decreasing
CUST18370,4,10,increasing
CUST18371,4,6,increasing
CUST18374,1,4,increasing
CUST18375,6,2,decreasing
CUST18376,3,1,decreasing
CUST18377,2,2,Stable
CUST18378,1,1,Stable
CUST18379,2,1,decreasing
CUST18381,7,5,decreasing
CUST18382,6,10,increasing
CUST18385,2,2,Stable
CUST18387,1,1,Stable
CUST18388,3,3,Stable
CUST18389,1,1,Stable
CUST18390,5,2,decreasing
CUST18391,2,5,increasing
CUST18392,2,2,Stable
CUST18393,6,5,decreasing
CUST18394,2,2,Stable
CUST18395,10,5,decreasing
CUST18396,4,4,Stable
CUST18397,3,1,decreasing
CUST18398,1,1,Stable
CUST18399,4,2,decreasing
CUST18400,2,2,Stable
CUST18401,6,2,decreasing
CUST18402,3,2,decreasing
CUST18403,1,1,Stable
CUST18404,1,2,increasing
CUST18405,4,4,Stable
CUST18407,1,1,Stable
CUST18408,6,3,decreasing
CUST18410,1,2,increasing
CUST18411,9,9,Stable
CUST18412,2,1,decreasing
CUST18413,1,1,Stable
CUST18414,2,3,increasing
CUST18415,2,1,decreasing
CUST18416,4,2,decreasing
CUST18418,1,2,increasing
CUST18419,1,2,increasing
CUST18421,1,1,Stable
CUST18422,6,6,Stable
CUST18423,2,2,Stable
CUST18424,4,2,decreasing
CUST18426,2,5,increasing
CUST18427,1,1,Stable
CUST18428,1,2,increasing
CUST18430,1,2,increasing
CUST18431,4,4,Stable
CUST18432,2,2,Stable
CUST18433,5,3,decreasing
CUST18434,4,4,Stable
CUST18435,7,4,decreasing
CUST18436,2,2,Stable
CUST18438,2,2,Stable
CUST18439,2,2,Stable
CUST18440,4,6,increasing
CUST18441,11,11,Stable
CUST18442,2,3,increasing
CUST18443,2,3,increasing
CUST18444,15,15,Stable
CUST18445,7,7,Stable
CUST18446,2,2,Stable
CUST18447,5,4,decreasing
CUST18448,2,1,decreasing
CUST18449,2,2,Stable
CUST18450,2,4,increasing
CUST18451,2,2,Stable
CUST18452,8,4,decreasing
CUST18453,6,4,decreasing
CUST18454,9,7,decreasing
CUST18455,2,1,decreasing
CUST18456,1,1,Stable
CUST18458,3,2,decreasing
CUST18459,1,1,Stable
CUST18460,3,3,Stable
CUST18461,1,1,Stable
CUST18462,1,3,increasing
CUST18463,3,3,Stable
CUST18464,2,1,decreasing
CUST18465,2,1,decreasing
CUST18466,2,3,increasing
CUST18467,3,2,decreasing
CUST18469,2,1,decreasing
CUST18470,2,4,increasing
CUST18471,2,6,increasing
CUST18472,9,12,increasing
CUST18473,1,4,increasing
CUST18474,5,5,Stable
CUST18475,1,1,Stable
CUST18477,13,18,increasing
CUST18478,3,3,Stable
CUST18479,1,1,Stable
CUST18480,6,2,decreasing
CUST18481,1,1,Stable
CUST18483,2,3,increasing
CUST18484,5,4,decreasing
CUST18486,8,9,increasing
CUST18487,1,1,Stable
CUST18488,1,2,increasing
CUST18490,2,3,increasing
CUST18492,1,1,Stable
CUST18493,1,1,Stable
CUST18494,1,2,increasing
CUST18495,14,14,Stable
CUST18496,4,2,decreasing
CUST18497,3,3,Stable
CUST18498,1,1,Stable
CUST18499,2,1,decreasing
CUST18500,6,7,increasing
CUST18503,2,1,decreasing
CUST18504,3,9,increasing
CUST18505,3,3,Stable
CUST18508,3,3,Stable
CUST18510,1,2,increasing
CUST18511,1,4,increasing
CUST18512,3,3,Stable
CUST18514,2,3,increasing
CUST18515,3,2,decreasing
CUST18516,1,1,Stable
CUST18517,1,1,Stable
CUST18518,2,2,Stable
CUST18519,2,4,increasing
CUST18520,1,1,Stable
CUST18521,3,3,Stable
CUST18522,1,1,Stable
CUST18523,5,6,increasing
CUST18524,3,2,decreasing
CUST18525,6,10,increasing
CUST18527,1,1,Stable
CUST18528,1,3,increasing
CUST18529,3,4,increasing
CUST18530,4,1,decreasing
CUST18531,3,3,Stable
CUST18533,13,14,increasing
CUST18535,6,6,Stable
CUST18536,9,13,increasing
CUST18538,2,4,increasing
CUST18539,1,1,Stable
CUST18540,19,19,Stable
CUST18541,2,8,increasing
CUST18542,1,1,Stable
CUST18544,3,3,Stable
CUST18545,21,19,decreasing
CUST18546,3,2,decreasing
CUST18549,6,6,Stable
CUST18550,2,4,increasing
CUST18551,1,3,increasing
CUST18552,2,2,Stable
CUST18553,3,1,decreasing
CUST18555,1,2,increasing
CUST18556,5,3,decreasing
CUST18558,2,3,increasing
CUST18559,1,1,Stable
CUST18560,1,1,Stable
CUST18561,2,2,Stable
CUST18563,37,37,Stable
CUST18564,1,1,Stable
CUST18565,1,1,Stable
CUST18566,3,1,decreasing
CUST18567,17,17,Stable
CUST18568,1,1,Stable
CUST18569,7,7,Stable
CUST18570,1,1,Stable
CUST18571,2,1,decreasing
CUST18572,4,2,decreasing
CUST18573,4,8,increasing
CUST18574,3,2,decreasing
CUST18575,4,7,increasing
CUST18577,3,3,Stable
CUST18579,1,2,increasing
CUST18580,6,7,increasing
CUST18582,5,5,Stable
CUST18583,2,3,increasing
CUST18584,3,1,decreasing
CUST18585,2,3,increasing
CUST18586,4,2,decreasing
CUST18587,1,1,Stable
CUST18588,2,2,Stable
CUST18589,4,3,decreasing
CUST18593,1,1,Stable
CUST18594,9,2,decreasing
CUST18595,1,1,Stable
CUST18596,1,1,Stable
CUST18597,22,20,decreasing
CUST18598,9,8,decreasing
CUST18599,3,1,decreasing
CUST18600,2,1,decreasing
CUST18601,3,4,increasing
CUST18602,5,5,Stable
CUST18604,3,3,Stable
CUST18605,12,22,increasing
CUST18607,1,1,Stable
CUST18608,2,1,decreasing
CUST18610,11,15,increasing
CUST18611,5,8,increasing
CUST18612,1,1,Stable
CUST18613,4,5,increasing
CUST18614,1,4,increasing
CUST18615,7,11,increasing
CUST18616,1,2,increasing
CUST18617,3,5,increasing
CUST18618,5,4,decreasing
CUST18619,1,2,increasing
CUST18620,8,3,decreasing
CUST18622,8,8,Stable
CUST18624,1,1,Stable
CUST18625,11,8,decreasing
CUST18626,5,4,decreasing
CUST18628,1,1,Stable
CUST18629,2,3,increasing
CUST18631,2,1,decreasing
CUST18632,3,2,decreasing
CUST18633,9,8,decreasing
CUST18634,1,2,increasing
CUST18635,4,3,decreasing
CUST18636,1,1,Stable
CUST18638,6,3,decreasing
CUST18639,2,2,Stable
CUST18640,2,1,decreasing
CUST18641,3,2,decreasing
CUST18642,1,1,Stable
CUST18643,1,1,Stable
CUST18644,1,2,increasing
CUST18645,3,3,Stable
CUST18646,2,2,Stable
CUST18648,1,2,increasing
CUST18649,2,1,decreasing
CUST18650,2,3,increasing
CUST18652,2,1,decreasing
CUST18653,27,27,Stable
CUST18654,6,5,decreasing
CUST18655,2,2,Stable
CUST18657,2,4,increasing
CUST18659,2,2,Stable
CUST18660,3,2,decreasing
CUST18661,4,4,Stable
CUST18663,2,3,increasing
CUST18664,6,3,decreasing
CUST18665,1,2,increasing
CUST18666,7,5,decreasing
CUST18667,2,1,decreasing
CUST18668,4,5,increasing
CUST18669,16,16,Stable
CUST18670,3,2,decreasing
CUST18671,4,1,decreasing
CUST18672,1,1,Stable
CUST18673,2,2,Stable
CUST18674,3,2,decreasing
CUST18675,1,4,increasing
CUST18677,3,5,increasing
CUST18678,1,1,Stable
CUST18679,2,1,decreasing
CUST18680,2,2,Stable
CUST18681,1,2,increasing
CUST18682,10,15,increasing
CUST18684,2,6,increasing
CUST18685,3,3,Stable
CUST18686,1,1,Stable
CUST18687,1,1,Stable
CUST18688,1,5,increasing
CUST18689,1,1,Stable
CUST18691,7,2,decreasing
CUST18692,2,2,Stable
CUST18693,3,3,Stable
CUST18694,1,1,Stable
CUST18695,1,1,Stable
CUST18696,2,6,increasing
CUST18697,5,5,Stable
CUST18698,5,2,decreasing
CUST18699,5,5,Stable
CUST18700,5,1,decreasing
CUST18701,1,1,Stable
CUST18702,1,3,increasing
CUST18703,2,1,decreasing
CUST18704,9,10,increasing
CUST18705,4,3,decreasing
CUST18706,1,1,Stable
CUST18707,1,2,increasing
CUST18708,1,1,Stable
CUST18709,11,9,decreasing
CUST18710,22,22,Stable
CUST18711,2,1,decreasing
CUST18712,2,2,Stable
CUST18713,6,2,decreasing
CUST18714,4,1,decreasing
CUST18716,1,4,increasing
CUST18717,1,1,Stable
CUST18718,15,14,decreasing
CUST18719,1,3,increasing
CUST18720,1,1,Stable
CUST18721,1,2,increasing
CUST18722,1,1,Stable
CUST18723,3,1,decreasing
CUST18724,1,1,Stable
CUST18725,6,6,Stable
CUST18726,3,3,Stable
CUST18727,1,1,Stable
CUST18728,15,13,decreasing
CUST18729,1,1,Stable
CUST18730,8,5,decreasing
CUST18731,9,8,decreasing
CUST18732,4,2,decreasing
CUST18734,18,18,Stable
CUST18735,2,1,decreasing
CUST18736,36,36,Stable
CUST18737,2,1,decreasing
CUST18738,3,2,decreasing
CUST18739,2,1,decreasing
CUST18740,1,1,Stable
CUST18741,3,2,decreasing
CUST18742,2,4,increasing
CUST18743,4,4,Stable
CUST18744,4,1,decreasing
CUST18747,2,4,increasing
CUST18748,5,5,Stable
CUST18749,5,3,decreasing
CUST18750,7,7,Stable
CUST18751,2,2,Stable
CUST18752,2,2,Stable
CUST18753,23,23,Stable
CUST18754,1,3,increasing
CUST18755,10,6,decreasing
CUST18756,3,2,decreasing
CUST18757,6,6,Stable
CUST18759,1,1,Stable
CUST18760,1,1,Stable
CUST18761,3,2,decreasing
CUST18762,18,15,decreasing
CUST18764,2,1,decreasing
CUST18765,2,2,Stable
CUST18766,3,1,decreasing
CUST18767,2,2,Stable
CUST18768,5,4,decreasing
CUST18769,1,2,increasing
CUST18770,3,1,decreasing
CUST18772,1,3,increasing
CUST18773,4,3,decreasing
CUST18774,4,4,Stable
CUST18775,2,1,decreasing
CUST18776,2,8,increasing
CUST18777,16,19,increasing
CUST18778,12,12,Stable
CUST18779,5,5,Stable
CUST18780,2,1,decreasing
CUST18782,3,4,increasing
CUST18784,2,1,decreasing
CUST18786,2,1,decreasing
CUST18788,6,3,decreasing
CUST18789,2,6,increasing
CUST18790,6,4,decreasing
CUST18791,1,1,Stable
CUST18792,5,7,increasing
CUST18795,5,10,increasing
CUST18796,5,5,Stable
CUST18798,1,2,increasing
CUST18799,1,1,Stable
CUST18800,4,1,decreasing
CUST18801,1,3,increasing
CUST18802,1,1,Stable
CUST18803,9,5,decreasing
CUST18805,2,1,decreasing
CUST18806,6,4,decreasing
CUST18807,2,5,increasing
CUST18808,1,1,Stable
CUST18809,17,14,decreasing
CUST18810,1,1,Stable
CUST18812,2,1,decreasing
CUST18813,2,2,Stable
CUST18815,1,1,Stable
CUST18816,2,2,Stable
CUST18819,10,7,decreasing
CUST18820,4,6,increasing
CUST18821,1,4,increasing
CUST18822,1,1,Stable
CUST18823,5,4,decreasing
CUST18824,2,3,increasing
CUST18826,3,8,increasing
CUST18827,4,2,decreasing
CUST18829,10,7,decreasing
CUST18830,1,5,increasing
CUST18831,20,18,decreasing
CUST18832,40,40,Stable
CUST18833,6,6,Stable
CUST18834,1,1,Stable
CUST18835,7,4,decreasing
CUST18836,3,2,decreasing
CUST18837,3,1,decreasing
CUST18838,6,4,decreasing
CUST18839,3,3,Stable
CUST18840,3,3,Stable
CUST18842,1,1,Stable
CUST18843,3,5,increasing
CUST18846,3,5,increasing
CUST18848,2,4,increasing
CUST18849,1,2,increasing
CUST18850,1,2,increasing
CUST18852,5,5,Stable
CUST18853,1,2,increasing
CUST18854,2,1,decreasing
CUST18855,4,3,decreasing
CUST18856,2,1,decreasing
CUST18857,1,1,Stable
CUST18858,7,1,decreasing
CUST18859,2,4,increasing
CUST18860,2,1,decreasing
CUST18861,1,1,Stable
CUST18862,5,4,decreasing
CUST18863,3,1,decreasing
CUST18864,3,1,decreasing
CUST18865,6,3,decreasing
CUST18866,4,4,Stable
CUST18867,8,10,increasing
CUST18869,3,1,decreasing
CUST18870,3,6,increasing
CUST18872,3,3,Stable
CUST18873,13,16,increasing
CUST18874,10,7,decreasing
CUST18875,3,2,decreasing
CUST18876,3,4,increasing
CUST18877,3,3,Stable
CUST18878,2,2,Stable
CUST18879,1,2,increasing
CUST18880,3,5,increasing
CUST18881,11,14,increasing
CUST18883,2,2,Stable
CUST18884,12,7,decreasing
CUST18885,1,4,increasing
CUST18886,6,6,Stable
CUST18887,2,2,Stable
CUST18889,2,2,Stable
CUST18892,2,2,Stable
CUST18893,1,1,Stable
CUST18894,3,2,decreasing
CUST18895,1,1,Stable
CUST18896,3,1,decreasing
CUST18897,1,1,Stable
CUST18898,3,8,increasing
CUST18899,3,1,decreasing
CUST18900,3,4,increasing
CUST18901,1,2,increasing
CUST18902,3,2,decreasing
CUST18903,1,2,increasing
CUST18904,3,3,Stable
CUST18906,2,1,decreasing
CUST18907,1,2,increasing
CUST18908,2,4,increasing
CUST18909,5,3,decreasing
CUST18910,1,1,Stable
CUST18911,1,1,Stable
CUST18912,4,1,decreasing
CUST18913,2,2,Stable
CUST18914,1,1,Stable
CUST18915,5,6,increasing
CUST18916,2,1,decreasing
CUST18917,8,6,decreasing
CUST18918,2,1,decreasing
CUST18919,34,34,Stable
CUST18920,8,6,decreasing
CUST18921,4,6,increasing
CUST18922,7,5,decreasing
CUST18924,2,2,Stable
CUST18927,4,4,Stable
CUST18928,2,3,increasing
CUST18929,1,1,Stable
CUST18930,2,2,Stable
CUST18931,1,1,Stable
CUST18932,1,1,Stable
CUST18933,4,5,increasing
CUST18934,3,5,increasing
CUST18935,1,1,Stable
CUST18937,4,2,decreasing
CUST18938,2,1,decreasing
CUST18939,1,1,Stable
CUST18940,3,5,increasing
CUST18941,2,2,Stable
CUST18942,1,1,Stable
CUST18943,1,1,Stable
CUST18944,2,2,Stable
CUST18945,1,4,increasing
CUST18948,4,1,decreasing
CUST18949,7,5,decreasing
CUST18950,3,2,decreasing
CUST18952,1,3,increasing
CUST18953,7,7,Stable
CUST18954,3,2,decreasing
CUST18955,2,2,Stable
CUST18956,1,5,increasing
CUST18957,1,4,increasing
CUST18958,1,3,increasing
CUST18959,16,10,decreasing
CUST18960,1,5,increasing
CUST18961,3,2,decreasing
CUST18962,1,1,Stable
CUST18963,15,19,increasing
CUST18964,5,3,decreasing
CUST18965,1,1,Stable
CUST18967,1,1,Stable
CUST18968,3,2,decreasing
CUST18969,2,3,increasing
CUST18970,3,1,decreasing
CUST18971,4,4,Stable
CUST18973,11,8,decreasing
CUST18974,3,4,increasing
CUST18975,1,1,Stable
CUST18976,4,6,increasing
CUST18977,2,2,Stable
CUST18978,3,2,decreasing
CUST18979,6,8,increasing
CUST18981,30,30,Stable
CUST18982,4,4,Stable
CUST18983,8,3,decreasing
CUST18984,6,3,decreasing
CUST18985,1,1,Stable
CUST18987,1,1,Stable
CUST18988,1,1,Stable
CUST18989,1,1,Stable
CUST18990,3,3,Stable
CUST18991,3,1,decreasing
CUST18992,2,1,decreasing
CUST18993,2,6,increasing
CUST18994,4,4,Stable
CUST18995,1,2,increasing
CUST18996,2,4,increasing
CUST18997,1,1,Stable
CUST18998,2,2,Stable
CUST18999,1,1,Stable
CUST19000,2,2,Stable
CUST19001,1,1,Stable
CUST19002,2,1,decreasing
CUST19003,2,3,increasing
CUST19004,2,1,decreasing
CUST19006,1,1,Stable
CUST19007,3,9,increasing
CUST19009,7,6,decreasing
CUST19011,3,4,increasing
CUST19012,4,4,Stable
CUST19013,2,1,decreasing
CUST19014,2,1,decreasing
CUST19016,2,3,increasing
CUST19017,10,6,decreasing
CUST19018,8,11,increasing
CUST19020,2,4,increasing
CUST19021,1,1,Stable
CUST19022,1,1,Stable
CUST19025,4,3,decreasing
CUST19026,1,2,increasing
CUST19027,2,1,decreasing
CUST19028,1,2,increasing
CUST19029,3,3,Stable
CUST19032,2,2,Stable
CUST19033,3,3,Stable
CUST19034,1,1,Stable
CUST19035,1,1,Stable
CUST19036,2,1,decreasing
CUST19037,3,2,decreasing
CUST19038,2,1,decreasing
CUST19039,25,25,Stable
CUST19041,6,6,Stable
CUST19042,13,14,increasing
CUST19043,6,3,decreasing
CUST19044,1,2,increasing
CUST19046,12,12,Stable
CUST19047,6,9,increasing
CUST19048,5,6,increasing
CUST19049,2,3,increasing
CUST19050,7,4,decreasing
CUST19051,2,2,Stable
CUST19052,3,2,decreasing
CUST19053,8,10,increasing
CUST19054,2,2,Stable
CUST19055,3,4,increasing
CUST19058,1,1,Stable
CUST19059,1,1,Stable
CUST19060,2,2,Stable
CUST19061,1,1,Stable
CUST19063,5,5,Stable
CUST19064,1,1,Stable
CUST19065,1,2,increasing
